date,from_account_id,to_account_id,amount,transaction_id,transaction_type
12/19/2024,0.0.5171756,,-0.03386544,0.0.902-1734611628-116491905,ETHEREUMTRANSACTION
12/19/2024,,0.0.4,+0.00002193,0.0.902-1734611628-116491905,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.03425161,0.0.902-1734611628-116491905,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00004827,0.0.902-1734611628-116491905,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00004827,0.0.902-1734611628-116491905,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00033023,0.0.902-1734611642-909735406,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.06023528,0.0.902-1734611642-909735406,ETHEREUMTRANSACTION
12/19/2024,,0.0.7,+0.00001167,0.0.902-1734611642-909735406,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.06049014,0.0.902-1734611642-909735406,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003185,0.0.902-1734611642-909735406,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003185,0.0.902-1734611642-909735406,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00034674,0.0.902-1734614279-578736874,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.04753506,0.0.902-1734614279-578736874,ETHEREUMTRANSACTION
12/19/2024,,0.0.8,+0.00001255,0.0.902-1734614279-578736874,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.04780243,0.0.902-1734614279-578736874,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003341,0.0.902-1734614279-578736874,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003341,0.0.902-1734614279-578736874,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00034707,0.0.902-1734623910-535435781,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.02698276,0.0.902-1734623910-535435781,ETHEREUMTRANSACTION
12/19/2024,,0.0.4,+0.00001261,0.0.902-1734623910-535435781,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.02725034,0.0.902-1734623910-535435781,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003344,0.0.902-1734623910-535435781,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003344,0.0.902-1734623910-535435781,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00034936,0.0.902-1734626829-299540774,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.03363391,0.0.902-1734626829-299540774,ETHEREUMTRANSACTION
12/19/2024,,0.0.6,+0.00001265,0.0.902-1734626829-299540774,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.03390328,0.0.902-1734626829-299540774,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003367,0.0.902-1734626829-299540774,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003367,0.0.902-1734626829-299540774,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00035687,0.0.902-1734631603-874979336,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.02298743,0.0.902-1734631603-874979336,ETHEREUMTRANSACTION
12/19/2024,,0.0.4,+0.00001296,0.0.902-1734631603-874979336,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.02326256,0.0.902-1734631603-874979336,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003439,0.0.902-1734631603-874979336,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003439,0.0.902-1734631603-874979336,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00035118,0.0.902-1734631655-480986710,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.01425553,0.0.902-1734631655-480986710,ETHEREUMTRANSACTION
12/19/2024,,0.0.7,+0.00001263,0.0.902-1734631655-480986710,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.01452638,0.0.902-1734631655-480986710,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003385,0.0.902-1734631655-480986710,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003385,0.0.902-1734631655-480986710,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00035501,0.0.902-1734631693-282514865,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.04257606,0.0.902-1734631693-282514865,ETHEREUMTRANSACTION
12/19/2024,,0.0.7,+0.00001285,0.0.902-1734631693-282514865,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.04284980,0.0.902-1734631693-282514865,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003421,0.0.902-1734631693-282514865,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003421,0.0.902-1734631693-282514865,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00035501,0.0.902-1734631716-429319702,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.04257258,0.0.902-1734631716-429319702,ETHEREUMTRANSACTION
12/19/2024,,0.0.6,+0.00001285,0.0.902-1734631716-429319702,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.04284632,0.0.902-1734631716-429319702,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003421,0.0.902-1734631716-429319702,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003421,0.0.902-1734631716-429319702,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00034746,0.0.902-1734632005-135784056,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.00957000,0.0.902-1734632005-135784056,ETHEREUMTRANSACTION
12/19/2024,,0.0.3,+0.00001241,0.0.902-1734632005-135784056,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.00983805,0.0.902-1734632005-135784056,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003350,0.0.902-1734632005-135784056,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003350,0.0.902-1734632005-135784056,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00036560,0.0.902-1734635988-051925887,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.02333070,0.0.902-1734635988-051925887,ETHEREUMTRANSACTION
12/19/2024,,0.0.4,+0.00001315,0.0.902-1734635988-051925887,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.02361267,0.0.902-1734635988-051925887,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003524,0.0.902-1734635988-051925887,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003524,0.0.902-1734635988-051925887,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00036167,0.0.902-1734636013-080745803,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.01001790,0.0.902-1734636013-080745803,ETHEREUMTRANSACTION
12/19/2024,,0.0.3,+0.00001292,0.0.902-1734636013-080745803,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.01029691,0.0.902-1734636013-080745803,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003487,0.0.902-1734636013-080745803,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003487,0.0.902-1734636013-080745803,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00036167,0.0.902-1734636034-233865246,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.00779700,0.0.902-1734636034-233865246,ETHEREUMTRANSACTION
12/19/2024,,0.0.9,+0.00001292,0.0.902-1734636034-233865246,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.00807601,0.0.902-1734636034-233865246,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003487,0.0.902-1734636034-233865246,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003487,0.0.902-1734636034-233865246,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00036167,0.0.902-1734638269-150629889,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.00801420,0.0.902-1734638269-150629889,ETHEREUMTRANSACTION
12/19/2024,,0.0.3,+0.00001292,0.0.902-1734638269-150629889,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.00829321,0.0.902-1734638269-150629889,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003487,0.0.902-1734638269-150629889,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003487,0.0.902-1734638269-150629889,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00036238,0.0.902-1734641574-065199848,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.04524915,0.0.902-1734641574-065199848,ETHEREUMTRANSACTION
12/19/2024,,0.0.8,+0.00001281,0.0.902-1734641574-065199848,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.04552882,0.0.902-1734641574-065199848,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003495,0.0.902-1734641574-065199848,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003495,0.0.902-1734641574-065199848,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00036238,0.0.902-1734641606-312188374,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.04524915,0.0.902-1734641606-312188374,ETHEREUMTRANSACTION
12/19/2024,,0.0.6,+0.00001281,0.0.902-1734641606-312188374,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.04552882,0.0.902-1734641606-312188374,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003495,0.0.902-1734641606-312188374,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003495,0.0.902-1734641606-312188374,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00060876,0.0.902-1734641619-288928305,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.04177932,0.0.902-1734641619-288928305,ETHEREUMTRANSACTION
12/19/2024,,0.0.3,+0.00002730,0.0.902-1734641619-288928305,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.04224450,0.0.902-1734641619-288928305,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00005814,0.0.902-1734641619-288928305,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00005814,0.0.902-1734641619-288928305,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00055377,0.0.902-1734641626-834724363,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.03749388,0.0.902-1734641626-834724363,ETHEREUMTRANSACTION
12/19/2024,,0.0.3,+0.00002407,0.0.902-1734641626-834724363,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.03791764,0.0.902-1734641626-834724363,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00005297,0.0.902-1734641626-834724363,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00005297,0.0.902-1734641626-834724363,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00036238,0.0.902-1734641641-817674531,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.06551912,0.0.902-1734641641-817674531,ETHEREUMTRANSACTION
12/19/2024,,0.0.9,+0.00001281,0.0.902-1734641641-817674531,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.06579879,0.0.902-1734641641-817674531,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003495,0.0.902-1734641641-817674531,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003495,0.0.902-1734641641-817674531,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00036238,0.0.902-1734641709-487519795,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.04524915,0.0.902-1734641709-487519795,ETHEREUMTRANSACTION
12/19/2024,,0.0.3,+0.00001281,0.0.902-1734641709-487519795,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.04552882,0.0.902-1734641709-487519795,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003495,0.0.902-1734641709-487519795,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003495,0.0.902-1734641709-487519795,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00060876,0.0.902-1734641718-179659581,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.04177932,0.0.902-1734641718-179659581,ETHEREUMTRANSACTION
12/19/2024,,0.0.3,+0.00002730,0.0.902-1734641718-179659581,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.04224450,0.0.902-1734641718-179659581,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00005814,0.0.902-1734641718-179659581,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00005814,0.0.902-1734641718-179659581,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00055352,0.0.902-1734641731-631325167,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.03749388,0.0.902-1734641731-631325167,ETHEREUMTRANSACTION
12/19/2024,,0.0.6,+0.00002405,0.0.902-1734641731-631325167,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.03791747,0.0.902-1734641731-631325167,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00005294,0.0.902-1734641731-631325167,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00005294,0.0.902-1734641731-631325167,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00036214,0.0.902-1734641756-790082859,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.06551912,0.0.902-1734641756-790082859,ETHEREUMTRANSACTION
12/19/2024,,0.0.4,+0.00001280,0.0.902-1734641756-790082859,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.06579860,0.0.902-1734641756-790082859,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003493,0.0.902-1734641756-790082859,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003493,0.0.902-1734641756-790082859,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038031,0.0.902-1734643055-367494677,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.02245792,0.0.902-1734643055-367494677,ETHEREUMTRANSACTION
12/19/2024,,0.0.9,+0.00001363,0.0.902-1734643055-367494677,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.02275128,0.0.902-1734643055-367494677,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003666,0.0.902-1734643055-367494677,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003666,0.0.902-1734643055-367494677,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038025,0.0.902-1734643404-751837050,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.01698592,0.0.902-1734643404-751837050,ETHEREUMTRANSACTION
12/19/2024,,0.0.4,+0.00001363,0.0.902-1734643404-751837050,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.01727922,0.0.902-1734643404-751837050,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003666,0.0.902-1734643404-751837050,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003666,0.0.902-1734643404-751837050,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038025,0.0.902-1734643915-015984209,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.01698592,0.0.902-1734643915-015984209,ETHEREUMTRANSACTION
12/19/2024,,0.0.9,+0.00001363,0.0.902-1734643915-015984209,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.01727922,0.0.902-1734643915-015984209,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003666,0.0.902-1734643915-015984209,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003666,0.0.902-1734643915-015984209,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038031,0.0.902-1734643995-585532531,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.02349920,0.0.902-1734643995-585532531,ETHEREUMTRANSACTION
12/19/2024,,0.0.8,+0.00001363,0.0.902-1734643995-585532531,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.02379256,0.0.902-1734643995-585532531,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003666,0.0.902-1734643995-585532531,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003666,0.0.902-1734643995-585532531,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038644,0.0.902-1734644047-666350051,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.03711328,0.0.902-1734644047-666350051,ETHEREUMTRANSACTION
12/19/2024,,0.0.6,+0.00001399,0.0.902-1734644047-666350051,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.03741125,0.0.902-1734644047-666350051,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003724,0.0.902-1734644047-666350051,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003724,0.0.902-1734644047-666350051,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038025,0.0.902-1734644985-936185607,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.01698592,0.0.902-1734644985-936185607,ETHEREUMTRANSACTION
12/19/2024,,0.0.6,+0.00001363,0.0.902-1734644985-936185607,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.01727922,0.0.902-1734644985-936185607,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003666,0.0.902-1734644985-936185607,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003666,0.0.902-1734644985-936185607,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038025,0.0.902-1734645265-210374974,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.01698592,0.0.902-1734645265-210374974,ETHEREUMTRANSACTION
12/19/2024,,0.0.4,+0.00001363,0.0.902-1734645265-210374974,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.01727922,0.0.902-1734645265-210374974,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003666,0.0.902-1734645265-210374974,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003666,0.0.902-1734645265-210374974,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038644,0.0.902-1734645328-139649512,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.03164128,0.0.902-1734645328-139649512,ETHEREUMTRANSACTION
12/19/2024,,0.0.6,+0.00001399,0.0.902-1734645328-139649512,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.03193925,0.0.902-1734645328-139649512,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003724,0.0.902-1734645328-139649512,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003724,0.0.902-1734645328-139649512,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038697,0.0.902-1734646683-430107109,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.03163744,0.0.902-1734646683-430107109,ETHEREUMTRANSACTION
12/19/2024,,0.0.9,+0.00001401,0.0.902-1734646683-430107109,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.03193582,0.0.902-1734646683-430107109,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003729,0.0.902-1734646683-430107109,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003729,0.0.902-1734646683-430107109,ETHEREUMTRANSACTION
12/19/2024,0.0.902,,-0.00038697,0.0.902-1734648076-710952794,ETHEREUMTRANSACTION
12/19/2024,0.0.5171756,,-0.03162592,0.0.902-1734648076-710952794,ETHEREUMTRANSACTION
12/19/2024,,0.0.8,+0.00001401,0.0.902-1734648076-710952794,ETHEREUMTRANSACTION
12/19/2024,,0.0.98,+0.03192430,0.0.902-1734648076-710952794,ETHEREUMTRANSACTION
12/19/2024,,0.0.800,+0.00003729,0.0.902-1734648076-710952794,ETHEREUMTRANSACTION
12/19/2024,,0.0.801,+0.00003729,0.0.902-1734648076-710952794,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00038325,0.0.902-1734650325-388053953,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.03162592,0.0.902-1734650325-388053953,ETHEREUMTRANSACTION
12/20/2024,,0.0.9,+0.00001388,0.0.902-1734650325-388053953,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.03192143,0.0.902-1734650325-388053953,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003693,0.0.902-1734650325-388053953,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003693,0.0.902-1734650325-388053953,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00038800,0.0.902-1734693347-901674271,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01751673,0.0.902-1734693347-901674271,ETHEREUMTRANSACTION
12/20/2024,,0.0.6,+0.00001390,0.0.902-1734693347-901674271,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01781601,0.0.902-1734693347-901674271,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003741,0.0.902-1734693347-901674271,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003741,0.0.902-1734693347-901674271,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00039639,0.0.902-1734693375-436576092,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.03179715,0.0.902-1734693375-436576092,ETHEREUMTRANSACTION
12/20/2024,,0.0.4,+0.00001440,0.0.902-1734693375-436576092,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.03210276,0.0.902-1734693375-436576092,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003819,0.0.902-1734693375-436576092,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003819,0.0.902-1734693375-436576092,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00038800,0.0.902-1734694130-833043953,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01751673,0.0.902-1734694130-833043953,ETHEREUMTRANSACTION
12/20/2024,,0.0.4,+0.00001390,0.0.902-1734694130-833043953,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01781601,0.0.902-1734694130-833043953,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003741,0.0.902-1734694130-833043953,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003741,0.0.902-1734694130-833043953,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00038800,0.0.902-1734694175-966872796,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01751673,0.0.902-1734694175-966872796,ETHEREUMTRANSACTION
12/20/2024,,0.0.8,+0.00001390,0.0.902-1734694175-966872796,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01781601,0.0.902-1734694175-966872796,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003741,0.0.902-1734694175-966872796,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003741,0.0.902-1734694175-966872796,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00038800,0.0.902-1734694186-487445572,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01294755,0.0.902-1734694186-487445572,ETHEREUMTRANSACTION
12/20/2024,,0.0.4,+0.00001390,0.0.902-1734694186-487445572,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01324683,0.0.902-1734694186-487445572,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003741,0.0.902-1734694186-487445572,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003741,0.0.902-1734694186-487445572,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00038800,0.0.902-1734694738-296000061,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01751673,0.0.902-1734694738-296000061,ETHEREUMTRANSACTION
12/20/2024,,0.0.7,+0.00001390,0.0.902-1734694738-296000061,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01781601,0.0.902-1734694738-296000061,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003741,0.0.902-1734694738-296000061,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003741,0.0.902-1734694738-296000061,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040319,0.0.902-1734696245-537115902,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01804754,0.0.902-1734696245-537115902,ETHEREUMTRANSACTION
12/20/2024,,0.0.8,+0.00001445,0.0.902-1734696245-537115902,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01835854,0.0.902-1734696245-537115902,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003887,0.0.902-1734696245-537115902,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003887,0.0.902-1734696245-537115902,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040319,0.0.902-1734697362-686097877,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01804754,0.0.902-1734697362-686097877,ETHEREUMTRANSACTION
12/20/2024,,0.0.6,+0.00001445,0.0.902-1734697362-686097877,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01835854,0.0.902-1734697362-686097877,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003887,0.0.902-1734697362-686097877,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003887,0.0.902-1734697362-686097877,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040319,0.0.902-1734698077-129438463,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01804754,0.0.902-1734698077-129438463,ETHEREUMTRANSACTION
12/20/2024,,0.0.9,+0.00001445,0.0.902-1734698077-129438463,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01835854,0.0.902-1734698077-129438463,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003887,0.0.902-1734698077-129438463,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003887,0.0.902-1734698077-129438463,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040976,0.0.902-1734698121-720008768,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.03363518,0.0.902-1734698121-720008768,ETHEREUMTRANSACTION
12/20/2024,,0.0.3,+0.00001484,0.0.902-1734698121-720008768,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.03395112,0.0.902-1734698121-720008768,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003949,0.0.902-1734698121-720008768,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003949,0.0.902-1734698121-720008768,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040319,0.0.902-1734698367-958126996,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01804754,0.0.902-1734698367-958126996,ETHEREUMTRANSACTION
12/20/2024,,0.0.6,+0.00001445,0.0.902-1734698367-958126996,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01835854,0.0.902-1734698367-958126996,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003887,0.0.902-1734698367-958126996,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003887,0.0.902-1734698367-958126996,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040976,0.0.902-1734698593-281099985,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.03363518,0.0.902-1734698593-281099985,ETHEREUMTRANSACTION
12/20/2024,,0.0.4,+0.00001484,0.0.902-1734698593-281099985,ETHEREUMTRANSACTION
